_gddid,pubname,publisher,title,doi,coverDate,URL,authors,highlight,hits,keywords,location,keyword
5c3ec8c61faed655488cdc40,Canadian Journal of Earth Sciences,Canadian Science Publishing,Lower Jurassic Amaltheidae (Ammonitina) in North America: paleobiogeography and tectonic implications,10.1139/e01-034,October 2001,http://www.nrcresearchpress.com/doi/10.1139/e01-034,"Smith, Paul L; Tipper, Howard W; Ham, David M","[', including six of the seven taxa known in North America. On Quesnellia and Stikinia', ' displacement relative to the craton for this terrane compared to that for Quesnellia and Stikinia', ' sept taxons connus en Amérique du Nord. À Quesnellia et Stikinia, il n’y a pas d’Amaltheidés', ' rapport au craton que celui pour Quesnellia et Stikinia. Le terrane de Chilliwack du sud-ouest de la', ' are widespread on the North American craton and on the allochthonous terranes Quesnellia, Stikina, and Wrangellia']",5,,Quesnellia,sandstone
5750580bcf58f180a7892adf,Canadian Journal of Earth Sciences,Canadian Science Publishing,Lower Jurassic Amaltheidae (Ammonitina) in North America: paleobiogeography and tectonic implications,10.1139/e01-034,October 2001,http://www.nrcresearchpress.com/doi/abs/10.1139/e01-034,"Smith, Paul L; Tipper, Howard W; Ham, David M","[', including six of the seven taxa known in North America. On Quesnellia and Stikinia', ' displacement relative to the craton for this terrane compared to that for Quesnellia and Stikinia', ' sept taxons connus en Amérique du Nord. À Quesnellia et Stikinia, il n’y a pas d’Amaltheidés', ' rapport au craton que celui pour Quesnellia et Stikinia. Le terrane de Chilliwack du sud-ouest de la', ' are widespread on the North American craton and on the allochthonous terranes Quesnellia, Stikina, and Wrangellia']",5,,Quesnellia,sandstone
620e6879ad0e9c819b0c300a,,Geoarchive,NI 43-101 Technical Report for the Sun Project in North America dated 2012,,2012,https://www.zotero.org/groups/4530692/items/2FFV77K4,,"[' ........................................................... 16 Figure 5 Photos – Rhyolite Dome', ' quartz rhyolite and quartz-feldspar porphyry plugs, dikes and sills. The principal targets on the Sun', ' association with younger volcanic rocks, such as the rhyolite intrusion identified on the Property in 2011', ' fluids. The rhyolite dome observed on the SUN Property is in intrusive contact with basement rocks', ' altered rocks, both in the area of the rhyolite dome and three kilometers to the northwest across']",5,,Quesnellia,rhyolite
57463c85cf58f16278b151b2,Canadian Journal of Earth Sciences,Canadian Science Publishing,"Evolution of the Hazelton arc near Terrace, British Columbia: stratigraphic, geochronological, and geochemical constraints on a Late Triassic – Early Jurassic arc and Cu–Au porphyry belt",10.1139/cjes-2014-0155,July 2015,http://www.nrcresearchpress.com/doi/10.1139/cjes-2014-0155,"Barresi, Tony; Nelson, J.L.; Dostal, J.; Friedman, R.; Gibson, Harold","[' Triassic intrusions. Eleven kilometres higher in the section, ca. 194 Ma, rhyolites show that arc', ' crystallization. Compared to basalts and andesites (\u2427Nd = +5 to +5.5), rhyolites have higher positive \u2427Nd', ' that they are not part of the same differentiation suite. Rather, the rhyolites formed from anatexis of arc crust', ' kilomètres plus haut dans la section, des rhyolites, vers 194 Ma, montrent que la construction des arcs', ' subséquente. Comparées aux basaltes et aux andésites (\u2427Nd = +5 a` +5,5), les rhyolites ont des valeurs \u2427Nd']",5,,Quesnellia,rhyolite
5750dc75cf58f1b2a51100d0,Canadian Journal of Earth Sciences,Canadian Science Publishing,"Extending the ancient margin outboard in the Canadian Cordillera: record of Proterozoic crust and Paleocene regional metamorphism in the Nicola horst, southern British Columbia",10.1139/e02-072,November 2002,http://www.nrcresearchpress.com/doi/abs/10.1139/e02-072,"Erdmer, Philippe; Moore, John M; Heaman, Larry; Thompson, Robert I; Daughtry, Ken L; Creaser, Robert A","[' leucogranite and includes 161 Ma felsic porphyry and 157 Ma rhyodacite. Amphibolite-grade metamorphism', ' felsique de 161 Ma et une rhyodacite de 157 Ma. Du métamorphisme au grade des amphibolites et de', ' magmatism and further constrain the age of ductile strain; rhyodacite (unit PMvm, Fig. 2; sample', ' + tips, incl (8) JM761A, rhyodacite 1. col, subhed, 3:1 pr, fracs, incl 2M (18) 2. col, irreg anhed', ' of the crystallization age. Fragmental rhyodacite porphyry, sample JM761A Metamorphosed rhyodacite or quartz']",5,,Quesnellia,rhyodacite
620ddab2ad0e9c819b09fe55,,Geoarchive,NI 43-101 Technical Report for the Thor-Odin Project in North America dated 2006,,2006,https://www.zotero.org/groups/4530692/items/NQXZBVQS,,"['. The Harrison Lake Formation consists of a lower rhyodacitic volcanic package with minor sediments', ', Quesnellia, Stikinia, Alexander and Wrangellia. Separating these are linear belts of highly disrupted', ' and marginal basins. In the east, between the ancient craton and Quesnellia, is the Slide Mountain Terrane', '; between Quesnellia and Stikinia, is the Cache Creek Terrane; in southwest British Columbia between', ' by the Bridge River Terrane) from Quesnellia, which was accreted to the ancient cratonic margin in Early']",5,,Quesnellia,rhyodacite
620db66dad0e9c819b097d12,,Geoarchive,NI 43-101 Technical Report for the  Project in North America dated 2014,,2014,https://www.zotero.org/groups/4530692/items/5H85E8JI,,"[', Shuksan, Methow, Stikinia, Cache Creek and Quesnellia, respectively from west to east. Each terrane', '. The Quesnellia Terrane consists primarily of the upper Triassic Nicola Group clastic sediments', '  FEB 18,2014  Page 12   The Methow, Stikinia, Cache Creek and Quesnellia Terranes through much', ' belt within the Quesnellia Terrane in the south. The middle to upper Cretaceous Spences Bridge Group', ' of the late Triassic Nicola Arc, part of the Quesnellia terrane.  SB Property Project 43-101  FEB']",5,,Quesnellia,rhyodacite
574d887dcf58f13c558bbbcf,Canadian Journal of Earth Sciences,Canadian Science Publishing,Offset of an upper Pliensbachian geographic zonation in the North American Cordillera by transcurrent movement,10.1139/e81-166,December 1981,http://www.nrcresearchpress.com/doi/abs/10.1139/e81-166,"Tipper, H. W.","[', a configuration might result such as shown in Fig. 1. Four terranes, Wrangellia, Stikinia, Quesnellia', ' Stikinia, which in turn was farther south than Quesnellia. The last has moved least relative', '; between Stikinia and Quesnellia there is some similarity; but between Quesnellia and the Fernie Basin', ' and Quesnellia have common elements such as similar volcanics. The upper Paleozoic parts', ' was east-west. But if the intervening individual terranes (Stikinia or Quesnellia) are examined. a north']",5,,Quesnellia,quartzite
620cf220ad0e9c819b0509d8,,Geoarchive,NI 43-101 Technical Report (OM) for the New Afton Project in North America dated 2015,,2015,https://www.zotero.org/groups/4530692/items/KITICMZP,,"[' that was accreted onto the North American continent during the Early to Mid-Jurassic. Quesnellia forms part', ' depression is centred over the picrite rock unit, a weak rock unit, and to decrease the chance of fault', '-picrite dilution, the southern drawpoints are kept at slow and steady draw and drawpoints G13NG15N may', ' that was accreted onto the North American continent during the Early to Mid-Jurassic (Figure 7-1). Quesnellia', '-Rocky Mountain Trench. To the east, Quesnellia rocks are bounded by Kootenay Terrane (Figure 7-1']",5,,Quesnellia,picrite
620cf220ad0e9c819b050952,,Geoarchive,NI 43-101 Technical Report for the Comet Davenport Project in North America dated 2005,,2005,https://www.zotero.org/groups/4530692/items/9CTVGPSJ,,"[' of the Kamloops Lake Picrite Basalts, Quesnellia Terrane, South-Central B.C. (92I/9, 15,16), in Geological', ' have been correlated with serpentinized picritic basalts that occur as wedges caught up in fault', ' of Sugarloaf dikes and stocks within Nicola volcanics and picrites that lie along the southwest boundary', ' correlated with serpentinized picritic basalts that occur as wedges caught up in major fault-related', ' the aforementioned Nicola Group volcanic rocks and picritic basalts. The 5 km by 5 km Cherry Creek pluton is located']",5,,Quesnellia,picrite
54b43254e138239d8684be90,Gondwana Research,Elsevier,"Nd isotope constraints on ocean circulation, paleoclimate, and continental drainage during the Jurassic breakup of Pangea",10.1016/j.gr.2014.02.006,June 2015,http://www.sciencedirect.com/science/article/pii/S1342937X14000562,"Dera, Guillaume; Prunier, Jonathan; Smith, Paul L.; Haggart, James W.; Popov, Evgeny; Guzhov, Alexander; Rogov, Mikhail; Delsate, Dominique; Thies, Detlev; Cuny, Gilles; Pucéat, Emmanuelle; Charbonnier, Guillaume; Bayon, Germain","[' and Larson, 2001). The best illustrations are the successive accretions of Quesnellia, Stikinia', ' Caledonia, NM: Northern Mongolia, Pa: Pahau, pT: peri-Tethyan, Q: Quesnellia, Qi: Qiangtang block, Ru', ' magmatic terranes (e.g. Wrangellia, Stikinia, Quesnellia, Klamath–Sierra, Guerrero terranes) drifted', '  14  Stikinia  Wrangellia 33 39 Quesnellia 43 Klamath 44 Sierra  35 36 37 38 40 41 45 Western 42', '°  70°  60° 50° Alaska (Peninsular terrane) 40° Wrangellia  WESTERN LAURASIA  Stikinia  Quesnellia']",5,,Quesnellia,shale
620d5259ad0e9c819b079b6f,,Geoarchive,NI 43-101 Technical Report for the Rainbow Project in North America dated 2002,,2002,https://www.zotero.org/groups/4530692/items/XRQCUSKN,,"[' Lake (Snyder and Russell, 1994). These rocks have been correlated with serpentinized picritic', ' phase rocks. Wedges or slices of picritic basalts and Nicola Group rocks have been entrained within', ' a structural zone at the contact of the Sugarloaf and Pothook phases. The picritic basalts are often', '). These rocks have been correlated with serpentinized picritic basalts that occur as wedges caught up', ' Group volcanic rocks and picritic basalts. The 5 km by 5 km Cherry Creek pluton is located']",5,,Quesnellia,picrite
620cf221ad0e9c819b050af6,,Geoarchive,NI 43-101 Technical Report for the Ajax West Project in North America dated 2007,,2007,https://www.zotero.org/groups/4530692/items/W9H4JIAA,,"[' Picrite Basalts, Quesnellia Terrane, South-Central B.C. (92I/9, 15, 16), in Geological Fieldwork 1993', ' HOLES WITH INTERPRETATION OF THE MINERALIZED ZONES (PICRITE, SUGARLOAF, SUGARLOAF HYBRID, MAFIC', ' with serpentinized picritic basalts that occur as wedges or slivers caught up in major fault-related structural', ' corridors within the batholith. The most recent interpretation is that the picrite occurrences', ' intrudes the Nicola Group volcanic rocks and picritic basalts. The 5 km by 5 km Cherry Creek pluton']",5,,Quesnellia,picrite
620cf220ad0e9c819b0509ed,,Geoarchive,NI 43-101 Technical Report for the Rainbow Project in North America dated 2003,,2003,https://www.zotero.org/groups/4530692/items/KM5CIC2T,,"['). These rocks have been correlated with serpentinized picritic basalts that occur as wedges caught up', ' structural zone and separates Nicola Group rocks from Pothook phase rocks. Wedges or slices of picritic', ' at the contact of the Sugarloaf and Pothook phases. The picritic basalts are often serpentinized but can', ' have been correlated with serpentinized picritic basalts that occur as wedges caught up in fault', ' volcanic rocks and picritic basalts. The 5 km by 5 km Cherry Creek pluton is located to the north']",5,,Quesnellia,picrite
5750014fcf58f16085f934dc,Canadian Journal of Earth Sciences,Canadian Science Publishing,"Nd–Sr isotope systematics of Nicola Group volcanic rocks, Quesnel terrane",10.1139/e95-037,April 1995,http://www.nrcresearchpress.com/doi/abs/10.1139/e95-037,"Smith, Alan D.; Brandon, Alan D.; Lambert, Richard StJ.","[',,(,,,  (+5.0 to +7.9) in picrite-shoshonite samples precludes  generation of increasingly potassic magmas', ' gamme de valeurs comparables de EN,(,,, (+5,0 +7,9) obtenues pour les echantillons de picrite-shoshonite', ' 1984; Mortimer 1987; Souther 1991).Compositions from picrite to rhyolite are present, and have been', ' to the east of Quesnellia (Fig. 1) (Souther 1991). This relationship implies an oceanic setting', ' for Quesnellia, though boulders of Kootenay terrane material in Carboniferous clastic sediments of the Harper']",5,,Quesnellia,picrite
57fe4b48cf58f16a240034e6,Canadian Journal of Earth Sciences,Canadian Science Publishing,"Structure and kinematic evolution of the Duke River fault, Southwestern Yukon",10.1139/cjes-2016-0074,October 2016,http://www.nrcresearchpress.com/doi/10.1139/cjes-2016-0074,"Cobbett, Rose Natalie; Israel, Steve; Mortensen, James K.; Joyce, Nancy; Crowley, James J.L.","[' and carbonaceous siltstone and phyllite with rare muscovite-rich quartzite that   Can. J. Earth Sci', ' gouge zone is observed within siltstone, phyllite and schist of the Icefield assemblage', ' of phyllite, phyllonite, siltstone, marble and basalt of the Icefield assemblage. Beige-colored, medium', ' and calcareous siltstone and phyllite (DTrI2). In the overlying thrust panel, carbonaceous, calcareous', ', muscovitefeldspar-quartz phyllite and lozenges of grey, banded marble are well exposed south']",5,,Quesnellia,phyllite
56e33685cf58f163ce100371,Tectonics,Wiley,"Correlation of early Cretaceous Blueschists in Washington, Oregon and northern California",10.1029/TC006i006p00795,December 1987,http://doi.wiley.com/10.1029/TC006i006p00795,"Brown, E. H.; Blake, M. C.","[', Quesnellia •e•ane; SH, Shuksan metamorphic suite, SS, Ska•i• metamorphic suite off •isch [1966]; SW, Swakane', ' quartzose  phyllite/schist  (Table 1)o The rocks are  generally interpreted as representing an  oceanic', '  quartzose phyllite/schist laminated on a millimeter  is typically scale, with  quartzose', '  content and in texture from phyllite to schist. The protolith was apparently a  siliceous  mudstone', '  to  rare interbeds in the more prevalent  phyllite/schist.  Similar lenses of meta-  graywacke schist']",5,,Quesnellia,phyllite
5738119acf58f11ff52a87b1,Tectonics,Wiley,The Coast Belt Thrust System: Evidence of Late Cretaceous shortening in southwest British Columbia,10.1029/92TC02773,June 1993,http://doi.wiley.com/10.1029/92TC02773,"Journeay, J. M.; Friedman, R. M.","[' I Cache Creek [] Quesnellia I-7]CoastPlutonic Complex Wrangellia HarrisoTnerrane GambiAerssemblage', ' Cadwallader  BridgeRiver Methow CacheCreek Stikinia  118 • Quesnellia :i• NorthwesCtascadeTserranes', ' zircondate of 145 Ma [Bennett,1989]. The lower metasedimentary sequenceis dominatedby phyllite', '. In theLongIslandregionof HarrisonLake a similarfaultjuxtaposeswell-foliatedhangingwall phyllite', "" JoumaenaFdyriedmCaonaB:setTlthruSsytstem • rangellia '• Alexander •-• BridgReiver • Stikinia Cache Creek Quesnellia""]",5,,Quesnellia,phyllite
5c2d037a1faed655488b3da3,Lithos,Elsevier,Picrite “Intelligence” from the Middle-Late Triassic Stikine arc: Composition of mantle wedge asthenosphere,10.1016/j.lithos.2018.03.014,May 2018,https://www.sciencedirect.com/science/article/pii/S0024493718301099,"Zagorevski, A.; Weis, D.; Joyce, N.; Chapman, J.B.","[' differentiated volcanic and plutonic rocks (Kelemen et al., 2014; Plank and Langmuir, 1988), peridotite', '-dominated peridotite lithology of the mantle source of the Stuhini Group picrite is predicted on the basis', ' coefﬁcients appropriate for peridotite (McDade et al., 2003a and in the absence of available hydrous', ' takes place in a chemically homogenous column of peridotite is an oversimpliﬁcation, as it ignores', ' wedge beneath the northern Stuhini arc Stikinia, Quesnellia and Yukon-Tanana are generally accepted']",5,,Quesnellia,peridotite
574c3250cf58f19be04a04ef,Canadian Journal of Earth Sciences,Canadian Science Publishing,Lithospheric structure in northwestern Canada from Lithoprobe seismic refraction and related studies: a synthesis,10.1139/e04-069,June 2005,http://www.nrcresearchpress.com/doi/abs/10.1139/e04-069,"Clowes, Ron M; Hammer, Philip TC; Fernández-Viejo, Gabriela; Welford, J Kim","[', Quesnellia terrane; SM, Slide Mountain terrane; VE, vertical exaggeration; YK, Yellowknife. (c', ' by the section (Fig. F1a on foldout). KO–YT, Kootenay – Yukon Tanana; QN, Quesnellia; SA, Sylvester', ' of serpentinization of mantle peridotite fluxed by water derived from dehydration of the subducted', ' of eclogite and peridotite, probably enhanced by deformational effects. Xenolith studies from kimberlite', ' associated with the transition to garnet-only peridotite. Based on mantle xenolith studies from the Slave']",5,,Quesnellia,peridotite
55bfadb2cf58f16e99a36fa1,Geochimica et Cosmochimica Acta,Elsevier,"Rare earth element and high field strength element characteristics of whole rocks and mineral separates of ultramafic nodules in Cenozoic volcanic vents of southeastern British Columbia, Canada",10.1016/0016-7037(95)00341-X,December 1995,http://www.sciencedirect.com/science/article/pii/001670379500341X,"Sun, Min; Kerrichz, Robert","[' elements, in particular the PEES and HFSEs, in peridotitic rocks. These difficulties have been compounded', ' by uncertainties as to whether analyses of clinopyroxenes in peridotite nodules (e.g., ion', ' basement extends far west beneath Quesnellia (Monger et al., 1985; Ross, 1991) Some ultramafic nodules', ' (Quesnellia, Slide Mountain, Anvil) onto pericratonic and cratonic rocks in the Omineca Belt', ' reported for a peridotite nodule SC-l by Jochum et al. (1989). 4. PETROLOGICAL CHARACTERISTICS 4.1']",5,,Quesnellia,peridotite
574d215dcf58f121662308ec,Canadian Journal of Earth Sciences,Canadian Science Publishing,Geothermobarometry of spinel peridotites from southern British Columbia: implications for the thermal conditions in the upper mantle,10.1139/cjes-2013-0037,October 2013,http://www.nrcresearchpress.com/doi/abs/10.1139/cjes-2013-0037,"Greenfield, A.M.R.; Ghent, E.D.; Russell, J.K.; Murphy, Brendan","['1019 ARTICLE Geothermobarometry of spinel peridotites from southern British Columbia: implications', ' ± 25 °C to match the lowest temperature peridotite xenoliths recovered in this study. Although', ') ﬁeld in which spinel is stable. These diagrams suggest that the spinel-bearing peridotites', ' on the mineralogy and chemistry of spinel peridotites from two Quaternary volcanic centers', '. In many previous geothermometric studies on, for example, mantle peridotites and granulite facies']",5,,Quesnellia,peridotite
54b43254e138239d8684c042,Gondwana Research,Elsevier,"Magnetic fabric of Late Jurassic arc plutons and kinematics of terrane accretion in the Blue Mountains, northeastern Oregon",10.1016/j.gr.2011.09.013,July 2012,http://www.sciencedirect.com/science/article/pii/S1342937X1100270X,"Žák, Jiří; Verner, Kryštof; Johnson, Kenneth; Schwartz, Joshua J.","[' (Blome et al., 1986; Schwartz et al., 2011a). The Greenhorn subterrane is dominated by serpentinite', ', and moderate- to high-pressure metamorphic rocks. The serpentinite-matrix mélange is overlain', ' against several bodies of serpentinite (Fig. 2a). The southwestern pluton margin is intrusive', ' block of the serpentinite and metasedimentary rocks (Fig. 2a). The pluton is extensively overlain', ' the meta-andesite and serpentinite faulted against the  Badger Creek metasedimentary unit at its']",5,,Quesnellia,serpentinite
57a2e479cf58f1731750d7bf,Geological Society of America Bulletin,GSA,Orogenic pulses in the Alberta Rocky Mountains: Radiometric dating of major faults and comparison with the regional tectono-stratigraphic record,10.1130/b31069.1,October 2014,http://dx.doi.org/10.1130/b31069.1,"Pan , D. I.; van der Pluijm, B. A.","['—Quesnellia island-arc terranes; K—Kootenay terrane; V—Vancouver Island; H—Haida Gwaii Islands; YT—Yukon', ' Devonian) Rundle carbonate (Mississippian) Palliser carbonate (Upper Devonian)  Kaskapau shale', '/siltstone (Upper Cretaceous) Fernie shale (Jurassic) Nikanassin shale/siltstone (Upper Jurassic–Lower', ' Cretaceous) Nikanassin shale/siltstone (Upper Jurassic–Lower Cretaceous) Fernie shale (Jurassic', ') Nikanassin shale/siltstone (Upper Jurassic–Lower Cretaceous) Perdrix/Sassenach shale (Upper Devonian']",5,,Quesnellia,shale
5d4caa130b45c76cafa40670,Journal of Paleontology,Cambridge,AGE AND GENERIC ASSIGNMENT OF YABEINA COLUMBIANA (GUADALUPIAN FUSULINACEA) IN SOUTHERN BRITISH COLUMBIA,10.1666/0022-3360(2007)81[238:AAGAOY]2.0.CO;2,2007 03,http://www.bioone.org/doi/abs/10.1666/0022-3360%282007%2981%5B238%3AAAGAOY%5D2.0.CO%3B2,"KOBAYASHI, FUMIO; ROSS, CHARLES A.; ROSS, JUNE R. P.","[' of the Quesnellia Terrane and the Marble Canyon Limestone is part of the Cache Creek Terrane, a different', ' studied using probable topotype specimens from the Marble Canyon-Hat Creek area, southern British Columbia', ' of the circum-Pacific region. In the five Marble Canyon-Hat Creek samples examined, we found consid\xad erable', ' the Marble Canyon Limestone in British Colum\xad bia by Dawson (1879). It preceded the identification', ') redescribed the Marble Canyon Limestone fauna from many more collections, and, according to them']",5,,Quesnellia,marble
620cf21cad0e9c819b050473,,Geoarchive,NI 43-101 Technical Report for the Pinchi Project in North America dated 2007,,2007,https://www.zotero.org/groups/4530692/items/FX3RR5ZB,,"[' Creek syenite complex, which includes monzonites, syenites and some darker mafic phases. However, along', ' in a syenitic body. The Ogden Mountain jade deposits (well outside the Pinchi claims) are contained', "" is part of a larger tectonic assemblage known as the Quesnellia Terrain within the 'Quesnel Trough' which"", '. Phase I1 ""Duckling Creek Syenite Complex"" of Lower to Middle Jurassic age and 3. Phase 111, ""Granites', ' Creek Syenite Complex as shown in Figure 4. Garnett (1974) recognized four distinct varieties within']",5,,Quesnellia,syenite
5503ab71e1382326932d816b,Earth-Science Reviews,Elsevier,Assessing the sediment factory: The role of single grain analysis,10.1016/j.earscirev.2012.08.001,October 2012,http://www.sciencedirect.com/science/article/pii/S0012825212000980,"von Eynatten, Hilmar; Dunkl, István","[' in water-lain arenites and coarse siltstones, and is usually lacking in eolian deposits. The high', ' constituent of arenites, and similarly to white mica the high potassium content allows for single-grain', ' processes and computed geothermal gradients. the age distribution of an arenite sample. Alternatively', '. (Ed.), Provenance of Arenites: North Atlantic Treaty Organization - Advanced Study Institutes (NATO', ' Triassic sandstone in southeastern Quesnellia, British Columbia and Washington. Geological Society']",5,,Quesnellia,arenite
5799bf0ecf58f192c764e7f1,Geological Society of America Bulletin,GSA,"Lithofacies control in detrital zircon provenance studies: Insights from the Cretaceous Methow basin, southern Canadian Cordillera",10.1130/b25267.1,August 2003,http://dx.doi.org/10.1130/b25267.1,"DeGraaff-Surpless, Kathleen; Mahoney, J. Brian; Wooden, Joseph L.; McWilliams, Michael O.","['-  taceous volcano-plutonic rocks of Quesnellia over sedimentary successions of the Methow/ Methow-Tyaughton', ' arenite and minor plutonic conglomerate. Underlying Neocomian to lower Albian shallow-marine strata', ' with easterly-derived quartzofeldspathic arenite of the Winthrop Formation (Fig. 3). These units', ' homogeneous micaceous feldspathic arenite deposited in a braided ﬂuvial system draining a dissected', ' arenite. Zircon was isolated following standard density and magnetic separation techniques (see Appendix']",5,,Quesnellia,arenite
54e302cfe138237cc914f718,Earth and Planetary Science Letters,Elsevier,Provenance and U-Pb geochronology of the Mesoproterozoic Belt Supergroup (northwestern United States): implications for age of deposition and pre-Panthalassa plate reconstructions,10.1016/0012-821X(92)90211-D,September 1992,http://www.sciencedirect.com/science/article/pii/0012821X9290211D,"Ross, Gerald M.; Parrish, Randall R.; Winston, Don","[' and eastern parts of the Belt basin. Clastic units that range from pebbly feldspathic arenite', ' and conglomerate in the Bonner Formation (Missoula Group) to fine-grained arenite in the Ravalli Group represent', ' in the Burke and Revett formations consist of fine-grained laminated to crosslaminated arenite derived', ' in the eastern Belt basin and grades westward into partly calcareous dolomitic arenite and dark', ' ROSS ET AL argillite, quartz arenite and subordinate carbonate and black argillite. Towards']",5,,Quesnellia,arenite
620ec509ad0e9c819b0ed5f1,,Geoarchive,NI 43-101 Technical Report for the Princeton Project in Canada dated 2020,,2020,https://www.zotero.org/groups/4530692/items/D4TT2WJZ,,"[' Geology – Mesothermal Quartz Veins ............................................. 44 Figure 19. Proposed', ' deposit, located 70 km north of the Property. The quartz-sulfide veins at Elk have many similarities', ' to the veins on the Property, including their massive quartz with minor sulfides, high gold grades', ' and east-northeast orientation within a structural zone. The gold-bearing veins on the property', ' fine-grained disseminated pyrite. Quartz vein material locally exhibits remnant vugs and cellular']",5,,Quesnellia,vein
5a0f4de7cf58f19342a23651,GSA Bulletin,GSA,Mantle and geological evidence for a Late Jurassic−Cretaceous suture spanning North America,10.1130/b31529.1,June 2017,http://dx.doi.org/10.1130/b31529.1,Mihalynuk,"[') and Middle Jurassic age (174\xa0Ma, Mihalynuk et. al, 2004). Turbiditic wacke and argillite assemblages', ' Paleozoic–Mesozoic microcontinent consisting of Quesnellia, Stikinia, Yukon-Tanana,    Geological Society', ' in the south, i.e., the arc on Quesnellia transitioned into the native arc anchored in today’s southwest', ' of the Intermontane supert\xaderrane (Mount Lytton complex included in Quesnellia) and outboard gneissic', ' in the southwestern United States, which probably connected to Quesnellia on the Intermontane superterrane']",5,,Quesnellia,wacke
57489937cf58f155f2849223,Canadian Journal of Earth Sciences,Canadian Science Publishing,Detrital zircon geochronology of Upper Proterozoic to lower Paleozoic continental margin strata of the Kootenay Arc: implications for the early Paleozoic tectonic development of the eastern Canadian Cordillera,10.1139/e91-113,August 1991,http://www.nrcresearchpress.com/doi/abs/10.1139/e91-113,"Smith, Moira T.; Gehrels, George E.","[' terranes (e.g., Quesnellia)of uncertain paleogeographicaffinity (Fig. 1). Authochthonousstrata include', ',  coarse, gritty quartzo-feldspathic wacke and arenite, and finer grained sandstone and shale. It has been', ' wacke and gritty phyllite. Facies are consistent with deposition by sediment gravity flows', ' subarkosic wacke and arenite, with interbeddedslate and rare limestone.The Daisy Formation in the type', ', prograding fan system (Smith 1990). The sandstone is moderately to poorly sorted wacke and arenite']",5,,Quesnellia,wacke
574b352ccf58f155933132d4,Canadian Journal of Earth Sciences,Canadian Science Publishing,"Deformation of Early Cretaceous volcanic-arc assemblages, southern Coast Belt, British Columbia",10.1139/e92-214,December 1992,http://www.nrcresearchpress.com/doi/abs/10.1139/e92-214,"Lynch, Gregory","['. CADWALLADER, AND HARRISON TERRANES QU QUESNELLIA WR WRANGELLIA  FIG. 1. Location map and distribution', ""  -1BASAL UNCONFORMITY  TERRAROSA THRUST  'ION  - WACKE -------, SHALE, SILTSTONE :::*:.: ARKOSE, QUARTZITE"", '. The lowest member consists of interbedded feldspar crystal tuff and shale or phyllite and feldspathic wacke', ' conglomerate. Arkose is present but is subordinate to poorly sorted wackes. Siltstone,   LYNCH  271 1  Can. J', ', consisting mainly of shale, pyritiferous shale, siltstone, and wacke. Sandstones are moderately']",5,,Quesnellia,wacke
620cf221ad0e9c819b050b6b,,Geoarchive,NI 43-101 Technical Report for the Spanish Mountain Project in North America dated 2006,,2006,https://www.zotero.org/groups/4530692/items/4N9U5CAH,,"[' with the Intermontane Superterrane, a geological amalgam of at least four terranes: Quesnellia [Quesnel terrane', '. The rocks consist of an interlayered sequence of argillite, mudstone, siltstone, quartz wacke', ', a geological amalgam of at least four terranes: Quesnellia [Quesnel terrane], Stikinia, Slide', ' of the Quesnellia terraine. 6.1 Property Geology The current geological interpretation of the Spanish', ' of an   18 interlayered sequence of argillite, mudstones, siltstones, quartz wacke, greywacke']",5,,Quesnellia,wacke
56dd9fcccf58f122ee2f47e7,Journal of Geophysical Research,Wiley,Mesozoic granitoid magmatism in southeast British Columbia: Implications for the origin of granitoid belts in the North American Cordillera,10.1029/94JB00336,1994,http://doi.wiley.com/10.1029/94JB00336,"Brandon, Alan D.; Smith, Alan D.","[' tweenthe tonalitic and high-K20 granitoidbelts,it is unclear in California, and the Coast Ranges', ' is the result of basaltic  granodioritesand granites(with little or no tonalite) are magma-crustinteraction', ' tonalitic and and Kootenayterranesin the Early to Middle Jurassic. high-K20 granitoidbelts', ' the range from diorite to tonalite to granite re- tively. Althoughgranitesin the GalenaBay', ', cation scheme.  1973]. The Raft batholithhas lithologiesrangingfrom quartz diorite to tonalite']",5,,Quesnellia,tonalite
5750ecdbcf58f1b8cc00d4b6,Canadian Journal of Earth Sciences,Canadian Science Publishing,Magmatic evolution of the southern Coast Belt: constraints from Nd–Sr isotopic systematics and geochronology of the southern Coast Plutonic Complex,10.1139/e95-133,October 1995,http://www.nrcresearchpress.com/doi/abs/10.1139/e95-133,"Friedman, R. M.; Mahoney, J. B.; Cui, Y.","[' of granitic origin and greater than 75% of these are quartz diorites, tonalites, and diorites (Woodsworth', ', tonalite, and diorite, with lesser granodiorite and quartz monzodiorite, and rare gabbroic and felsic', ' -Hbl tonalite Hbl granodiorite Hbl diorite Hbl- Bt Qtz diorite Hbl diorite Bt tonalite Hbl diorite', ' Hbl diorite Bt tonalite Hbl diorite Hbl tonalite Hbl -Bt tonalite Hbl diorite Hbl tonalite Hbl Qtz', ' diorite Hbl -Bt granodiorite Bt -Hbl diorite Tonalite Bt granodiorite Hbl Qtz monzonite Hbl -Bt qtz']",5,,Quesnellia,tonalite
